part1
0.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
0.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
1.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
1.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
2.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
2.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
3.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
3.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
4,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
4.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
5.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
5.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
6.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
6.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
7,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
7.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
8,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
8.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
9.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
9.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
10,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
10.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
11,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
11.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
12.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
12.32,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
13,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
13.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
14.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
14.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
15.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
15.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
16,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
16.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
17.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
17.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
18.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
18.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
19,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
19.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
20.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
20.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
21.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
21.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
22.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
22.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
23.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
23.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
24.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
24.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
25,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
25.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
26.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
26.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
27.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
27.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
28,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
28.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
29.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
29.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
30.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
30.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
31.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
31.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
32.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
32.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
33,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
33.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
34,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
34.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
35,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
35.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
36.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
36.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
37.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
37.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
38,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
38.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
38.99,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
39.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
40,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
40.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
41,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
41.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
42.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
42.51,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
43.01,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
43.5,0,-0.19,0.23,0.6,-90,0,-3437.75,-6875.49,0,0
